1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,14.577747989276139
26,1912.7639075067023
27,23830.17968090231
28,46842.1415200863
29,75908.31441762317
30,101976.67447794489
31,143622.08243423258
32,177992.12082135974
33,119434.82821066522
34,56833.54156030077
35,35937.99544445376
36,28370.491944118632
37,36222.52335748995
38,35591.696120978544
39,6597.387034077582
40,-8051.45012200486
41,-8280.822761394102
42,-10198.37018766756
43,-9629.328352882036
44,45310.42699564343
45,90362.90156249999
46,107397.15312081101
47,132651.5719032758
48,180537.75320794235
49,222672.18449868044
50,236991.298125
51,234493.29348640665
52,209871.69017656668
53,156664.3397438422
54,144765.04245077915
55,159331.48365909854
56,148451.4475112056
57,136917.99375314175
58,144547.72643473523
59,147958.76300519437
60,43082.26509718499
61,-26390.729725201072
62,-25852.255221598527
63,-25177.716253665385
64,52998.26730102211
65,133060.53807724532
66,166285.6925536193
67,173680.7416743465
68,160402.98286402482
69,218348.17113878182
70,90014.96291722522
71,-28194.75741035523
72,-27607.336013949396
73,-26902.81424754943
74,-23863.94868150972
75,17105.54262902145
76,71597.80197637399
77,74008.6965770568
78,57437.66866883798
79,39945.42685122737
80,29778.739189008043
81,922.720377010724
82,-17538.87231484585
83,8511.837174304625
84,23108.661162868633
85,21003.824137169067
86,19602.594719336463
87,25966.68626832691
88,16250.736268012733
89,-4503.7457285732235
90,-11951.59031815516
91,-11023.783793251509
92,-9265.154350913204
93,-6724.568167099531
94,-2208.17737474866
95,3.6444369973190347
96,457.12550268096516
97,3823.768431635389
98,2423.487768096515
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,-20.0471094797252
130,-2424.8323518138404
131,-4028.969353636059
132,-1597.5558080596516
133,38.20999329758713
134,4599.186120769102
135,3223.647319034853
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,21.92945710455764
148,2631.974698391421
149,7099.614611260054
150,3654.553451742627
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.8168565683646113
159,217.97503351206436
160,14258.671246648795
161,22320.417225201072
162,18099.656501340483
163,15851.478719839142
164,8379.691689008045
165,1327.768934316354
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
