0,
1,
2,0.10082474226804128
3,-0.5220078666416932
4,-1.0670062695924765
5,-0.16959064327485396
6,-9.577464788732396
7,-1.9302134646962235
8,-2.9311562224183585
9,-0.5978062157221207
10,3.9045454545454543
11,1.3308619091751623
12,-0.11282306163021871
13,-0.07428571428571429
14,-0.07685790365528922
15,-0.24164153664612564
16,0.1222337482710929
17,-0.35680172546602995
18,-0.007664670658682593
19,-0.8353849867245957
20,1.3313782991202348
21,-1.8238993710691824
22,0.7641221374045801
23,0.5131977498918217
24,-0.9674006291106663
25,-13.62280701754386
26,0.9416261292564276
27,90.1843235504653
28,0.8890249598656037
29,0.9990524970650265
30,0.12430852512384716
31,0.001930352011892733
32,0.12311073710318565
33,0.2130929083502986
34,-0.41985642206494866
35,-0.47936111023556793
36,-0.3110575467784792
37,0.39033971450702687
38,0.160019007802094
39,-0.8235704830169185
40,-1.9236303328376987
41,0.6714301635852535
42,0.0730294206989548
43,-0.28001104743492367
44,-5.202232536729448
45,1.3364917661664295
46,0.08310347791434558
47,0.08642674467678346
48,0.18815760203725906
49,0.19593765718437361
50,0.23027864149638466
51,0.13928389985423495
52,-0.11941253938353302
53,-0.2811852801199459
54,-0.24397147524296814
55,0.06624214471832457
56,-0.058490479737588474
57,-0.13515897994663073
58,-0.054883877691657146
59,0.075332622945252
60,-0.6055081638433971
61,-1.4960344663667706
62,-0.07912761900918985
63,0.053463253256213816
64,-2.4627810850859175
65,2.2374779629208374
66,0.2684024175353654
67,0.14105726734976853
68,-0.08406231130773023
69,0.01729655327769053
70,-0.31236511388031607
71,-1.2336830216288979
72,-0.04481664994781709
73,-0.06674056944031892
74,-0.1907611691758595
75,-1.4480855128241144
76,7.676640230713771
77,0.21788083896478772
78,-0.2678748092191817
79,-0.3227181468433007
80,-0.39809815528840253
81,-1.0083739190935295
82,80.80534124629081
83,-1.1039160778282382
84,17.03860653448757
85,-0.24345840509317485
86,-0.07024795502330172
87,0.6058807022949486
88,-0.28385480908916494
89,-1.3530191324150667
90,0.6770027240570835
91,-0.17482483574563001
92,-0.1527696164845065
93,-0.07952929752973692
94,-0.10405756696680846
95,-0.8256871732335338
96,0.29366355741395966
97,-2.1769020387866735
98,2.6997993028414484
99,-1.0533746359846972
100,-1.5389141481679594
101,-0.22828784119106704
102,-0.427652733118971
103,0.9898876404494381
104,0.6098249576510448
105,1.3991581901087335
106,-0.32061403508771924
107,-0.802453195610071
108,0.4389978213507626
109,0.24299772899318706
110,0.03166869671132777
111,1.2260920897284535
112,0.15937417130734532
113,-0.6575937785910339
114,2.5951903807615238
115,0.02378298030471937
116,0.8039927404718694
117,-0.06317907444667992
118,-0.2138101374570447
119,-0.1253927059144927
120,0.1760112447290334
121,-0.11806108897742362
122,-0.7647944586658636
123,-1.864276568501921
124,-0.06444444444444453
125,0.4861441013460015
126,-0.8332445391582313
